,total,LMICs,LMICs_perc,HICs,Unknown,Avg BC,Avg DC,Avg CC,Min BC,Min DC,Min CC,Max BC,Max DC,Max CC
458,31,7,0.22580645161290322,24,0,49673.608940302016,17.70967741935484,0.1380207804645438,0.0,4.0,0.00041484212952293156,873547.2375407133,66.0,0.19045369242417262
459,12,1,0.08333333333333333,11,0,43500.641303898454,10.75,0.0991888701637398,0.0,5.0,0.00023046784973496196,272806.6418951676,28.0,0.17784818021851442
460,49,8,0.16326530612244897,41,0,18759.942309920785,19.571428571428573,0.1335898999450846,0.0,1.0,4.6093569946992393e-05,347680.0,174.0,0.2135850188581067
461,40,10,0.25,30,0,23966.801961876954,27.675,0.12789098147376543,0.0,2.0,9.218713989398479e-05,533083.792242314,148.0,0.20257589891605302
462,12,1,0.08333333333333333,11,0,121.9247057742234,19.0,0.07585865263815039,0.0,3.0,0.0001382807098409772,1463.0964692906807,31.0,0.17146436710965585
463,13,2,0.15384615384615385,11,0,0.0,18.615384615384617,0.13398000798207194,0.0,3.0,0.00041484212952293156,0.0,45.0,0.19553238073286902
464,22,3,0.13636363636363635,19,0,8266.003621724183,21.181818181818183,0.10657548289180974,0.0,2.0,0.00041484212952293156,88021.9347980005,102.0,0.20318839466336974
465,24,2,0.08333333333333333,22,0,23170.666666666668,18.916666666666668,0.11701531788100228,0.0,2.0,9.218713989398479e-05,556096.0,58.0,0.18134551154714845
466,27,10,0.37037037037037035,17,0,37187.517193525266,13.481481481481481,0.12234240315274378,0.0,2.0,9.218713989398479e-05,507048.4554373635,43.0,0.19617834919170016
467,16,2,0.125,14,0,0.0,18.0625,0.1289591949895963,0.0,2.0,0.0002765614196819544,0.0,102.0,0.19914829325751815
468,11,3,0.2727272727272727,8,0,53828.62415164582,37.54545454545455,0.16810197254537476,0.0,6.0,0.13400546305248107,347484.5758939293,119.0,0.21313041187895668
469,24,4,0.16666666666666666,20,0,3481.422343243827,11.416666666666666,0.10129320082620728,0.0,2.0,9.218713989398479e-05,74719.23318872103,35.0,0.18190810917588615
470,22,5,0.22727272727272727,17,0,126704.0718813598,31.772727272727273,0.14315548905152362,0.0,4.0,0.0011292924637013137,1350058.6160555822,248.0,0.22136451599920787
471,23,8,0.34782608695652173,15,0,119510.65086490697,23.695652173913043,0.1298712871978473,0.0,1.0,4.6093569946992393e-05,1307346.694186951,102.0,0.20027250079564585
472,16,2,0.125,14,0,34712.08898331667,36.125,0.14504212257869586,0.0,5.0,0.0006453099792578936,368384.1256417884,101.0,0.1978228836283532
473,15,2,0.13333333333333333,13,0,2316.799999999999,13.666666666666666,0.10681063823630493,0.0,5.0,0.00041484212952293156,34751.999999999985,20.0,0.1723837692102081
474,21,1,0.047619047619047616,20,0,6254.95853368733,18.952380952380953,0.13235104152447835,0.0,3.0,0.00023046784973496196,128917.42359573794,56.0,0.17993819437582628
475,23,5,0.21739130434782608,18,0,19300.99714337126,11.173913043478262,0.11519822237698381,0.0,0.0,0.0,349075.01689996273,35.0,0.1797887560954816
476,25,6,0.24,19,0,3339.1095849805483,19.4,0.13627560908527772,0.0,1.0,0.0001382807098409772,56226.15854847821,73.0,0.18335151468590072
