researcher_id,journal.title,aff_country_code,LMIC
ur.010151506342.66,PLOS,US,1
ur.010151564457.70,PLOS,US,1
ur.01015171261.09,PLOS,DE,1
ur.01015172656.65,PLOS,US,1
ur.01015177631.03,PLOS,DE,1
ur.01015201315.55,PLOS,IN,2
ur.01015205773.43,PLOS,AU,1
ur.01015223027.83,PLOS,CN,2
ur.01015227107.25,PLOS,ZW,2
ur.010152440247.66,PLOS,NL,1
ur.01015254561.28,PLOS,UG,2
ur.01015257357.65,PLOS,US,1
ur.010152627357.61,PLOS,US,1
ur.010152767127.54,PLOS,US,1
ur.01015300352.93,PLOS,CL,1
ur.01015316760.20,PLOS,NL,1
ur.01015365433.49,PLOS,US,1
ur.01015416541.17,PLOS,GB,1
ur.01015420156.84,PLOS,ZA,2
ur.010154523711.03,PLOS,DE,1
ur.01015453164.41,PLOS,GB,1
ur.01015455610.39,PLOS,KR,1
ur.01015456624.51,PLOS,JP,1
ur.01015521143.46,PLOS,JP,1
ur.01015540644.85,PLOS,FI,1
ur.01015557170.70,PLOS,CN,2
ur.010155754437.33,PLOS,US,1
ur.01015603441.18,PLOS,AU,1
ur.01015605734.71,PLOS,ML,2
ur.010156315021.57,PLOS,GB,1
ur.01015650430.30,PLOS,US,1
ur.01015660301.22,PLOS,GB,1
ur.01015660737.75,PLOS,US,1
ur.01015675325.92,PLOS,SN,2
ur.01015705211.09,PLOS,JP,1
ur.01015705522.27,PLOS,VN,2
ur.01015747036.70,PLOS,US,1
ur.01016003426.33,PLOS,CA,1
ur.01016010316.81,PLOS,FR,1
ur.01016031655.01,PLOS,US,1
ur.01016050121.03,PLOS,SE,1
ur.01016057207.87,PLOS,FR,1
ur.010160604732.23,PLOS,AU,1
ur.01016062254.66,PLOS,TW,1
ur.01016064140.82,PLOS,LK,2
ur.01016070212.40,PLOS,GB,1
ur.010161234745.49,PLOS,JO,2
ur.01016133130.12,PLOS,NL,1
ur.010161454017.78,PLOS,GB,1
ur.010161505463.33,PLOS,GB,1
ur.01016157627.69,PLOS,US,1
ur.01016163157.33,PLOS,US,1
ur.01016202265.47,PLOS,US,1
ur.01016212762.23,PLOS,TZ,2
ur.01016235222.52,PLOS,US,1
ur.01016235405.32,PLOS,TZ,2
ur.01016246405.59,PLOS,NL,1
ur.01016300721.94,PLOS,GB,1
ur.01016306161.61,PLOS,US,1
ur.010163170402.18,PLOS,ES,1
ur.01016321600.32,PLOS,BE,1
ur.01016326761.97,PLOS,KE,2
ur.01016340014.62,PLOS,US,1
ur.01016346262.34,PLOS,US,1
ur.01016352711.34,PLOS,ES,1
ur.01016372227.74,PLOS,GB,1
ur.01016424073.48,PLOS,US,1
ur.01016425326.01,PLOS,ES,1
ur.01016426053.16,PLOS,FR,1
ur.010164321257.18,PLOS,US,1
ur.01016450746.82,PLOS,CA,1
ur.01016501547.47,PLOS,GB,1
ur.010165071342.00,PLOS,CN,2
ur.01016512567.68,PLOS,PL,1
ur.01016527507.51,PLOS,SE,1
ur.01016530660.48,PLOS,PL,1
ur.01016537146.68,PLOS,CA,1
ur.01016543314.73,PLOS,IN,2
ur.01016550036.38,PLOS,GB,1
ur.01016553250.05,PLOS,DE,1
ur.010165641070.77,PLOS,CL,1
ur.01016566743.47,PLOS,US,1
ur.01016575200.05,PLOS,US,1
ur.01016604303.41,PLOS,US,1
ur.01016607275.61,PLOS,US,1
ur.01016623674.16,PLOS,DK,1
ur.01016625007.76,PLOS,NO,1
ur.01016626013.10,PLOS,US,1
ur.01016635135.19,PLOS,US,1
ur.010166504262.04,PLOS,CN,2
ur.01016662214.50,PLOS,NL,1
ur.01016671142.44,PLOS,IN,2
ur.01016705146.24,PLOS,AU,1
ur.01016705503.67,PLOS,AU,1
ur.01016724032.48,PLOS,FR,1
ur.01016732254.52,PLOS,SE,1
ur.010167443703.40,PLOS,CA,1
ur.01016755660.57,PLOS,AU,1
ur.01016764655.15,PLOS,US,1
ur.01016765417.52,PLOS,ZA,2
ur.010170122473.22,PLOS,CN,2
ur.01017027011.16,PLOS,GB,1
ur.01017052646.87,PLOS,FR,1
ur.010170565340.90,PLOS,TH,2
ur.01017060476.31,PLOS,GR,1
ur.01017070135.36,PLOS,CL,1
ur.010170756037.45,PLOS,US,1
ur.01017112655.21,PLOS,CH,1
ur.01017112737.12,PLOS,CA,1
ur.01017130453.50,PLOS,US,1
ur.01017131230.97,PLOS,US,1
ur.01017167225.55,PLOS,US,1
ur.01017203077.77,PLOS,US,1
ur.01017206511.39,PLOS,EE,1
ur.010172557315.18,PLOS,GB,1
ur.01017263532.12,PLOS,GB,1
ur.01017266136.19,PLOS,US,1
ur.010172733715.98,PLOS,GB,1
ur.01017274606.11,PLOS,ZA,2
ur.01017277263.29,PLOS,FR,1
ur.01017303602.35,PLOS,GB,1
ur.010173036272.64,PLOS,US,1
ur.01017316104.04,PLOS,GB,1
ur.01017316651.32,PLOS,FR,1
ur.01017320452.42,PLOS,NL,1
ur.01017331146.12,PLOS,NL,1
ur.01017333711.45,PLOS,IT,1
ur.01017341753.40,PLOS,BE,1
ur.01017347370.98,PLOS,GB,1
ur.010173544244.42,PLOS,IN,2
ur.01017355074.31,PLOS,CA,1
ur.01017366704.04,PLOS,BF,2
ur.010174060153.23,PLOS,GB,1
ur.01017422547.25,PLOS,ES,1
ur.01017423437.92,PLOS,NO,1
ur.01017431213.57,PLOS,SE,1
ur.01017436716.31,PLOS,GB,1
ur.01017462060.88,PLOS,GB,1
ur.01017470253.82,PLOS,IT,1
ur.01017470455.52,PLOS,AU,1
ur.01017506057.67,PLOS,US,1
ur.01017507164.99,PLOS,DK,1
ur.01017527350.01,PLOS,US,1
ur.01017557715.21,PLOS,US,1
ur.01017561534.79,PLOS,IE,1
ur.010175640125.95,PLOS,CA,1
ur.01017566646.05,PLOS,CH,1
ur.01017574215.27,PLOS,GB,1
ur.010176154453.07,PLOS,MX,2
ur.01017616477.23,PLOS,US,1
ur.01017617535.93,PLOS,CL,1
ur.010176340067.11,PLOS,US,1
ur.01017640651.46,PLOS,GB,1
ur.01017665350.62,PLOS,GH,2
ur.010176701342.18,PLOS,CN,2
ur.01017704204.62,PLOS,US,1
ur.01017706704.20,PLOS,GB,1
ur.01017715114.79,PLOS,DE,1
ur.01017740245.23,PLOS,FR,1
ur.010177533462.73,PLOS,VN,2
ur.01017756141.40,PLOS,GB,1
ur.01017756724.35,PLOS,IN,2
ur.01017763036.05,PLOS,US,1
ur.01020017042.45,PLOS,IT,1
ur.01020035457.75,PLOS,RW,2
ur.01020043672.47,PLOS,GH,2
ur.01020115456.83,PLOS,US,1
ur.01020122712.07,PLOS,FI,1
ur.01020126441.28,PLOS,CA,1
ur.01020141307.74,PLOS,US,1
ur.01020150515.37,PLOS,US,1
ur.01020152577.24,PLOS,US,1
ur.01020167667.63,PLOS,GB,1
ur.01020173025.49,PLOS,AU,1
ur.01020215104.08,PLOS,PG,2
ur.01020227134.37,PLOS,HT,2
ur.01020244113.40,PLOS,GB,1
ur.01020275042.37,PLOS,GB,1
ur.01020310431.37,PLOS,NL,1
ur.01020361553.95,PLOS,US,1
ur.01020374167.39,PLOS,IN,2
ur.01020403744.13,PLOS,CH,1
ur.01020410313.44,PLOS,FR,1
ur.01020421264.36,PLOS,US,1
ur.01020435277.26,PLOS,GB,1
ur.01020442312.56,PLOS,ZA,2
ur.01020457606.40,PLOS,CA,1
ur.01020476316.47,PLOS,US,1
ur.01020526262.31,PLOS,KR,1
ur.01020530004.60,PLOS,GB,1
ur.01020541303.04,PLOS,GB,1
ur.010206063737.20,PLOS,GB,1
ur.01020620221.94,PLOS,CD,2
ur.01020630760.36,PLOS,FI,1
ur.010206373264.49,PLOS,US,1
ur.01020711141.32,PLOS,IN,2
ur.01020717676.01,PLOS,CN,2
ur.01020725166.49,PLOS,US,1
ur.01020736777.52,PLOS,BD,2
ur.01020741573.28,PLOS,TH,2
ur.01020746740.55,PLOS,IT,1
ur.01021005551.21,PLOS,AU,1
ur.01021005715.05,PLOS,GB,1
ur.01021020546.37,PLOS,BF,2
ur.01021027300.34,PLOS,GB,1
ur.01021043534.99,PLOS,FR,1
ur.01021073770.12,PLOS,GB,1
ur.010211531465.56,PLOS,US,1
ur.01021156177.43,PLOS,GB,1
ur.01021160302.10,PLOS,GB,1
ur.01021163023.27,PLOS,GB,1
ur.01021174706.90,PLOS,US,1
ur.010212054060.65,PLOS,FI,1
ur.01021206121.03,PLOS,DE,1
ur.010212377330.32,PLOS,US,1
ur.01021250203.27,PLOS,FI,1
ur.01021250610.88,PLOS,US,1
ur.01021265523.83,PLOS,DE,1
ur.010212723311.03,PLOS,CA,1
ur.01021276034.33,PLOS,SE,1
ur.01021302736.33,PLOS,AU,1
ur.01021311726.80,PLOS,CA,1
ur.01021326213.44,PLOS,GB,1
ur.01021331434.10,PLOS,GB,1
ur.010213326301.98,PLOS,GB,1
ur.01021334130.44,PLOS,GB,1
ur.01021344554.67,PLOS,UG,2
ur.01021346341.79,PLOS,FR,1
ur.01021355661.32,PLOS,CH,1
ur.01021364415.46,PLOS,US,1
ur.01021371550.37,PLOS,TN,2
ur.01021372250.17,PLOS,GB,1
ur.010213754522.54,PLOS,CN,2
ur.01021400412.04,PLOS,US,1
ur.01021401721.36,PLOS,US,1
ur.01021426103.28,PLOS,US,1
ur.01021426470.15,PLOS,DE,1
ur.01021435034.00,PLOS,NL,1
ur.01021444642.71,PLOS,CA,1
ur.01021452734.31,PLOS,US,1
ur.010214535047.58,PLOS,SN,2
ur.010214635410.63,PLOS,DE,1
ur.010214764035.53,PLOS,NG,2
ur.01021501327.59,PLOS,ES,1
ur.01021507220.67,PLOS,AU,1
ur.01021517205.67,PLOS,GB,1
ur.01021544276.62,PLOS,US,1
ur.01021551137.08,PLOS,AU,1
ur.01021556323.44,PLOS,GB,1
ur.01021571717.15,PLOS,GB,1
ur.01021576123.34,PLOS,US,1
ur.01021600605.09,PLOS,NZ,1
ur.01021652535.41,PLOS,GB,1
ur.01021666324.12,PLOS,ZA,2
ur.01021774425.90,PLOS,US,1
ur.01022020040.70,PLOS,GB,1
ur.01022021633.47,PLOS,SE,1
ur.01022025203.19,PLOS,FR,1
ur.01022025746.90,PLOS,CA,1
ur.01022057755.31,PLOS,GH,2
ur.010220601754.06,PLOS,US,1
ur.01022064403.21,PLOS,ZA,2
ur.01022074433.67,PLOS,ET,2
ur.01022115634.41,PLOS,IN,2
ur.01022124637.07,PLOS,ZA,2
ur.010221251237.47,PLOS,GB,1
ur.01022172145.03,PLOS,US,1
ur.01022174447.91,PLOS,FI,1
ur.01022175403.99,PLOS,NL,1
ur.01022220214.89,PLOS,US,1
ur.010222300512.47,PLOS,US,1
ur.01022234563.90,PLOS,JP,1
ur.01022237651.32,PLOS,FI,1
ur.01022240054.88,PLOS,CH,1
ur.01022252731.58,PLOS,US,1
ur.01022264327.45,PLOS,US,1
ur.01022266566.42,PLOS,US,1
ur.01022274521.71,PLOS,AR,1
ur.010222755677.12,PLOS,NL,1
ur.01022302516.64,PLOS,BF,2
ur.010223030361.43,PLOS,US,1
ur.01022317143.92,PLOS,DE,1
ur.01022317701.04,PLOS,PH,2
ur.01022322734.59,PLOS,GA,2
ur.01022325550.35,PLOS,US,1
ur.01022342436.68,PLOS,IE,1
ur.01022350656.85,PLOS,GB,1
ur.010223604544.26,PLOS,CA,1
ur.010224245463.90,PLOS,CN,2
ur.010224260341.31,PLOS,US,1
ur.01022426513.59,PLOS,TW,1
ur.010224355037.82,PLOS,GB,1
ur.01022447200.22,PLOS,GB,1
ur.01022475402.75,PLOS,US,1
ur.01022510306.79,PLOS,FI,1
ur.01022514512.59,PLOS,SE,1
ur.01022543462.48,PLOS,GB,1
ur.01022543604.44,PLOS,TZ,2
ur.01022574664.83,PLOS,NG,2
ur.01022612523.82,PLOS,KR,1
ur.010226224621.44,PLOS,US,1
ur.010226313537.53,PLOS,US,1
ur.01022650240.98,PLOS,US,1
ur.01022675732.03,PLOS,ET,2
ur.01022700274.99,PLOS,AT,1
ur.01022712332.66,PLOS,US,1
ur.01022715650.71,PLOS,AU,1
ur.01022740164.96,PLOS,FI,1
ur.01022741455.87,PLOS,CN,2
ur.01022763257.72,PLOS,BE,1
ur.01022765336.64,PLOS,CA,1
ur.01022772076.49,PLOS,AU,1
ur.010230023064.61,PLOS,GB,1
ur.01023006762.05,PLOS,AU,1
ur.010230101132.25,PLOS,GB,1
ur.01023011417.87,PLOS,BE,1
ur.01023025534.99,PLOS,US,1
ur.01023046267.59,PLOS,AU,1
ur.01023065061.35,PLOS,SE,1
ur.010230701157.30,PLOS,NL,1
ur.01023070641.15,PLOS,US,1
ur.01023116217.06,PLOS,NL,1
ur.01023125320.77,PLOS,US,1
ur.01023204763.48,PLOS,US,1
ur.01023205174.21,PLOS,UG,2
ur.01023207336.76,PLOS,GB,1
ur.01023226024.56,PLOS,NL,1
ur.01023230004.19,PLOS,BF,2
ur.01023234413.48,PLOS,MT,1
ur.010232432033.00,PLOS,US,1
ur.01023253211.63,PLOS,US,1
ur.01023254376.32,PLOS,US,1
ur.010232545165.05,PLOS,CA,1
ur.01023266323.22,PLOS,US,1
ur.01023341200.97,PLOS,US,1
ur.01023354547.62,PLOS,US,1
ur.01023355656.38,PLOS,US,1
ur.01023377715.54,PLOS,MW,2
ur.01023406757.93,PLOS,CH,1
ur.01023412072.29,PLOS,GR,1
ur.01023425140.17,PLOS,US,1
ur.01023473371.51,PLOS,DE,1
ur.01023474557.17,PLOS,AU,1
ur.01023476756.60,PLOS,CH,1
ur.01023500037.93,PLOS,AT,1
ur.01023507377.26,PLOS,DE,1
ur.010235103532.82,PLOS,GB,1
ur.01023526006.34,PLOS,US,1
ur.01023531347.50,PLOS,US,1
ur.01023541461.10,PLOS,CH,1
ur.01023564410.54,PLOS,SE,1
ur.01023575010.96,PLOS,ZA,2
ur.01023575677.25,PLOS,US,1
ur.01023575701.67,PLOS,NL,1
ur.01023601213.11,PLOS,ES,1
ur.01023613763.22,PLOS,CN,2
ur.01023627236.33,PLOS,US,1
ur.01023630037.78,PLOS,US,1
ur.01023645773.30,PLOS,CH,1
ur.01023654744.98,PLOS,DK,1
ur.01023656016.34,PLOS,PL,1
ur.01023660032.07,PLOS,MW,2
ur.01023666124.40,PLOS,US,1
ur.01023701566.65,PLOS,IT,1
ur.01023703772.36,PLOS,SE,1
ur.01023710544.12,PLOS,NL,1
ur.010237260372.91,PLOS,US,1
ur.01023733701.51,PLOS,CH,1
ur.01024024710.72,PLOS,ZA,2
ur.01024027537.42,PLOS,AU,1
ur.010240314643.83,PLOS,GB,1
ur.010240402014.24,PLOS,US,1
ur.01024041470.12,PLOS,,1
ur.01024046223.47,PLOS,NO,1
ur.01024053104.17,PLOS,PG,2
ur.01024065100.61,PLOS,US,1
ur.010240754613.97,PLOS,GB,1
ur.01024132366.95,PLOS,IT,1
ur.01024135334.78,PLOS,IT,1
ur.01024137402.24,PLOS,FR,1
ur.01024137747.28,PLOS,US,1
ur.010241404123.36,PLOS,US,1
ur.010241535017.36,PLOS,US,1
ur.01024154645.41,PLOS,MA,2
ur.01024155273.08,PLOS,TH,2
ur.01024164315.00,PLOS,US,1
ur.01024167317.41,PLOS,DE,1
ur.01024204144.54,PLOS,CH,1
ur.01024220331.98,PLOS,CN,2
ur.01024242551.73,PLOS,US,1
ur.010242632035.18,PLOS,ES,1
ur.01024274672.78,PLOS,BE,1
ur.01024306427.62,PLOS,US,1
ur.01024310003.11,PLOS,PL,1
ur.01024323534.80,PLOS,NL,1
ur.010243561415.90,PLOS,US,1
ur.01024363740.55,PLOS,US,1
ur.01024403540.99,PLOS,US,1
ur.01024414441.55,PLOS,US,1
ur.01024430133.00,PLOS,CH,1
ur.01024467052.58,PLOS,US,1
ur.01024474206.79,PLOS,US,1
ur.01024505044.39,PLOS,CA,1
ur.01024513032.33,PLOS,IN,2
ur.01024523045.09,PLOS,NL,1
ur.01024532450.24,PLOS,GB,1
ur.01024575002.28,PLOS,US,1
ur.01024600365.21,PLOS,ES,1
ur.01024601531.25,PLOS,FR,1
ur.01024662424.07,PLOS,NL,1
ur.010246644527.01,PLOS,AU,1
ur.01024677513.23,PLOS,AU,1
ur.01024721046.22,PLOS,MW,2
ur.01024751457.26,PLOS,ML,2
ur.01024756250.72,PLOS,SI,1
ur.01024770711.27,PLOS,FR,1
ur.01024775726.25,PLOS,US,1
ur.01025010054.24,PLOS,CH,1
ur.01025030232.36,PLOS,SN,2
ur.01025047161.75,PLOS,US,1
ur.01025062432.85,PLOS,GB,1
ur.01025111451.13,PLOS,NL,1
ur.01025112355.18,PLOS,GB,1
ur.01025133334.12,PLOS,AU,1
ur.010251542755.36,PLOS,CA,1
ur.010251716116.41,PLOS,NE,2
ur.010252205765.67,PLOS,CN,2
ur.01025221537.29,PLOS,GB,1
ur.010252262417.30,PLOS,GB,1
ur.01025240076.46,PLOS,ZA,2
ur.01025250727.34,PLOS,ES,1
ur.01025255237.35,PLOS,FR,1
ur.01025313544.22,PLOS,ID,2
ur.01025325637.26,PLOS,CN,2
ur.01025333271.38,PLOS,GB,1
ur.01025337114.26,PLOS,ES,1
ur.010253452167.35,PLOS,CN,2
ur.01025346555.74,PLOS,PT,1
ur.010253467037.73,PLOS,US,1
ur.01025362240.34,PLOS,CA,1
ur.01025372663.04,PLOS,GB,1
ur.01025400671.24,PLOS,SE,1
ur.01025401452.65,PLOS,TH,2
ur.01025403177.89,PLOS,GB,1
ur.01025414215.32,PLOS,GB,1
ur.01025421521.95,PLOS,US,1
ur.010254226477.98,PLOS,GB,1
ur.01025431324.22,PLOS,GB,1
ur.01025450445.05,PLOS,IN,2
ur.01025500074.74,PLOS,KE,2
ur.010255041702.50,PLOS,US,1
ur.010255166657.28,PLOS,US,1
ur.010255177373.00,PLOS,DE,1
ur.01025526354.84,PLOS,IN,2
ur.01025552630.71,PLOS,DK,1
ur.01025556206.17,PLOS,GB,1
ur.01025566410.53,PLOS,CA,1
ur.01025573345.82,PLOS,US,1
ur.01025606245.70,PLOS,GB,1
ur.01025610131.74,PLOS,US,1
ur.01025617420.19,PLOS,IT,1
ur.010256233417.98,PLOS,ES,1
ur.01025623506.39,PLOS,AU,1
ur.01025624673.32,PLOS,GB,1
ur.01025625300.60,PLOS,DZ,2
ur.01025632634.08,PLOS,AU,1
ur.01025641337.43,PLOS,BR,2
ur.01025646701.66,PLOS,FI,1
ur.01025650071.24,PLOS,US,1
ur.01025652374.49,PLOS,US,1
ur.01025662663.24,PLOS,GB,1
ur.01025710617.78,PLOS,CH,1
ur.01025716763.05,PLOS,US,1
ur.01025717710.07,PLOS,FI,1
ur.01025742312.74,PLOS,GB,1
ur.01025751427.14,PLOS,US,1
ur.01026006411.16,PLOS,FR,1
ur.01026007370.47,PLOS,BE,1
ur.010260103322.71,PLOS,ET,2
ur.01026012057.21,PLOS,US,1
ur.01026012155.30,PLOS,NL,1
ur.01026013424.57,PLOS,US,1
ur.01026016232.26,PLOS,MY,2
ur.01026042575.78,PLOS,US,1
ur.01026043312.00,PLOS,AU,1
ur.01026047321.68,PLOS,FR,1
ur.01026055053.38,PLOS,SZ,2
ur.01026114310.09,PLOS,GB,1
ur.01026115572.38,PLOS,GB,1
ur.01026125103.89,PLOS,CN,2
ur.01026161122.89,PLOS,US,1
ur.01026167740.22,PLOS,US,1
ur.01026171715.59,PLOS,US,1
ur.01026204164.57,PLOS,DE,1
ur.01026225067.90,PLOS,US,1
ur.010262304257.15,PLOS,US,1
ur.01026235504.67,PLOS,FR,1
ur.01026252551.75,PLOS,BE,1
ur.010262777175.61,PLOS,GB,1
ur.01026313627.43,PLOS,CN,2
ur.01026321047.37,PLOS,CA,1
ur.01026333411.63,PLOS,US,1
ur.01026352562.23,PLOS,GB,1
ur.010263644672.01,PLOS,JP,1
ur.01026442115.51,PLOS,US,1
ur.01026445570.13,PLOS,SE,1
ur.010264675177.39,PLOS,CN,2
ur.01026512526.30,PLOS,KE,2
ur.01026515151.26,PLOS,IE,1
ur.01026516105.55,PLOS,FR,1
ur.01026535105.00,PLOS,NL,1
ur.010265555421.80,PLOS,US,1
ur.01026557067.39,PLOS,ZA,2
ur.01026560133.86,PLOS,SG,1
ur.01026613754.04,PLOS,FR,1
ur.01026642623.66,PLOS,US,1
ur.01026661710.82,PLOS,GB,1
ur.01026664707.22,PLOS,AU,1
ur.01026666755.60,PLOS,FI,1
ur.01026717300.70,PLOS,US,1
ur.01026742743.99,PLOS,GB,1
ur.01026743025.46,PLOS,NL,1
ur.010267571621.10,PLOS,AU,1
ur.01026757374.40,PLOS,ZA,2
ur.01026762005.06,PLOS,PL,1
ur.010267774346.28,PLOS,GB,1
ur.01026777711.44,PLOS,US,1
ur.01027001506.24,PLOS,FR,1
ur.01027027254.10,PLOS,US,1
ur.010270402447.63,PLOS,GB,1
ur.01027040777.42,PLOS,IT,1
ur.01027044255.16,PLOS,MW,2
ur.010270473157.40,PLOS,GB,1
ur.01027052202.13,PLOS,IS,1
ur.01027065073.98,PLOS,TH,2
ur.01027070255.43,PLOS,GB,1
ur.01027072723.97,PLOS,FR,1
ur.010271022037.17,PLOS,DE,1
ur.01027123363.42,PLOS,GB,1
ur.010271255350.28,PLOS,GB,1
ur.01027156301.21,PLOS,GB,1
ur.01027164467.44,PLOS,GB,1
ur.01027172440.97,PLOS,MW,2
ur.010271772070.48,PLOS,IE,1
ur.01027216716.22,PLOS,SE,1
ur.010272575335.46,PLOS,MW,2
ur.01027260765.01,PLOS,AU,1
ur.01027266764.79,PLOS,NG,2
ur.01027276604.36,PLOS,CA,1
ur.010273163621.39,PLOS,GB,1
ur.01027327123.04,PLOS,MX,2
ur.01027347413.80,PLOS,SN,2
ur.01027357614.18,PLOS,CH,1
ur.010273666421.28,PLOS,QA,1
ur.01027410304.71,PLOS,AU,1
ur.01027417063.08,PLOS,CA,1
ur.01027433464.18,PLOS,FR,1
ur.01027515070.53,PLOS,US,1
ur.01027515723.45,PLOS,FR,1
ur.01027522525.18,PLOS,CA,1
ur.01027525602.23,PLOS,US,1
ur.010275351461.30,PLOS,NZ,1
ur.01027542416.02,PLOS,CA,1
ur.010275460067.37,PLOS,GB,1
ur.010275472301.83,PLOS,GB,1
ur.01027557547.88,PLOS,GB,1
ur.01027600423.49,PLOS,JP,1
ur.010276115554.28,PLOS,NL,1
ur.01027627427.14,PLOS,NL,1
ur.01027634763.79,PLOS,GB,1
ur.01027653415.20,PLOS,CA,1
ur.01027673057.47,PLOS,ES,1
ur.01027705103.14,PLOS,DK,1
ur.01027714421.70,PLOS,US,1
ur.01027726002.54,PLOS,CA,1
ur.01027732207.70,PLOS,CA,1
ur.01027745675.14,PLOS,AU,1
ur.010277464437.96,PLOS,CA,1
ur.01027763426.53,PLOS,US,1
ur.01030006153.53,PLOS,US,1
ur.01030014517.19,PLOS,GB,1
ur.01030020526.06,PLOS,US,1
ur.01030031347.73,PLOS,US,1
ur.010300412235.43,PLOS,GB,1
ur.01030041706.98,PLOS,US,1
ur.010300500617.36,PLOS,US,1
ur.01030052630.39,PLOS,CA,1
ur.01030053327.41,PLOS,DE,1
ur.01030077135.44,PLOS,BE,1
ur.01030112152.67,PLOS,DK,1
ur.01030113347.00,PLOS,IN,2
ur.01030125755.71,PLOS,NG,2
ur.01030133350.69,PLOS,FR,1
ur.01030151453.07,PLOS,CN,2
ur.01030163346.65,PLOS,NL,1
ur.010301636177.48,PLOS,US,1
ur.01030177640.51,PLOS,JP,1
ur.01030215413.01,PLOS,GB,1
ur.01030303465.58,PLOS,GB,1
ur.01030311034.53,PLOS,NL,1
ur.010303136427.12,PLOS,CL,1
ur.01030321633.11,PLOS,KH,2
ur.010303305675.33,PLOS,GB,1
ur.01030333324.42,PLOS,LB,2
ur.01030344267.38,PLOS,NL,1
ur.010303602257.22,PLOS,GB,1
ur.01030362331.13,PLOS,GB,1
ur.010303651317.92,PLOS,GB,1
ur.01030376540.03,PLOS,IN,2
ur.01030402622.29,PLOS,US,1
ur.01030423357.38,PLOS,US,1
ur.01030471072.30,PLOS,JP,1
ur.01030474507.09,PLOS,NL,1
ur.01030514106.53,PLOS,GB,1
ur.01030530474.01,PLOS,GB,1
ur.01030543470.49,PLOS,FR,1
ur.01030566174.48,PLOS,SE,1
ur.01030600502.67,PLOS,KR,1
ur.010306213317.69,PLOS,US,1
ur.01030630212.19,PLOS,KR,1
ur.01030631230.94,PLOS,FR,1
ur.01030634222.51,PLOS,US,1
ur.01030642112.74,PLOS,FR,1
ur.01030657437.91,PLOS,US,1
ur.01030675335.36,PLOS,BE,1
ur.01030700504.58,PLOS,TW,1
ur.01030705625.80,PLOS,ES,1
ur.010307476557.32,PLOS,ES,1
ur.01030755432.25,PLOS,KE,2
ur.01030774366.85,PLOS,US,1
ur.01031010465.65,PLOS,US,1
ur.01031014351.67,PLOS,GB,1
ur.01031017367.28,PLOS,GB,1
ur.010310210707.19,PLOS,SE,1
ur.01031021266.09,PLOS,CH,1
ur.01031024055.39,PLOS,NL,1
ur.01031030761.96,PLOS,CA,1
ur.010310334521.21,PLOS,AU,1
ur.01031046205.18,PLOS,KR,1
ur.01031054713.01,PLOS,JP,1
ur.01031064300.74,PLOS,SE,1
ur.01031071160.48,PLOS,US,1
ur.01031075414.29,PLOS,IE,1
ur.01031104073.55,PLOS,US,1
ur.01031123442.48,PLOS,SE,1
ur.01031123704.31,PLOS,GB,1
ur.010311373134.86,PLOS,GB,1
ur.01031137450.50,PLOS,GR,1
ur.01031165550.02,PLOS,ZW,2
ur.01031217671.39,PLOS,RE,1
ur.01031222457.90,PLOS,CH,1
ur.010312225503.19,PLOS,GB,1
ur.010312256467.85,PLOS,CL,1
ur.010312422777.39,PLOS,CN,2
ur.01031246554.41,PLOS,CN,2
ur.01031255636.62,PLOS,GB,1
ur.01031260647.93,PLOS,PE,2
ur.010312671023.88,PLOS,KE,2
ur.010312754125.36,PLOS,BF,2
ur.01031313047.01,PLOS,MW,2
ur.01031314006.24,PLOS,IN,2
ur.01031407061.31,PLOS,US,1
ur.01031413457.19,PLOS,US,1
ur.01031433310.08,PLOS,GB,1
ur.010314353553.04,PLOS,US,1
ur.010314436214.07,PLOS,GB,1
ur.01031456730.63,PLOS,GB,1
ur.010314614713.39,PLOS,MZ,2
ur.01031504570.51,PLOS,GB,1
ur.01031510213.07,PLOS,GB,1
ur.01031523641.86,PLOS,DE,1
ur.01031540202.16,PLOS,FR,1
ur.01031554217.11,PLOS,FR,1
ur.010315611325.30,PLOS,DE,1
ur.01031573141.72,PLOS,IN,2
ur.01031576106.79,PLOS,US,1
ur.01031610232.70,PLOS,QA,1
ur.01031644316.32,PLOS,CN,2
ur.010316665737.03,PLOS,US,1
ur.01031713613.36,PLOS,KE,2
ur.01031720261.92,PLOS,US,1
ur.010317264321.08,PLOS,PT,1
ur.0103173107.18,PLOS,PL,1
ur.01031735057.11,PLOS,NL,1
ur.01031737312.74,PLOS,US,1
ur.01031756166.93,PLOS,US,1
ur.010317701704.08,PLOS,NL,1
ur.010317751323.93,PLOS,NZ,1
ur.01032016340.64,PLOS,US,1
ur.01032024106.19,PLOS,CH,1
ur.01032042475.90,PLOS,CH,1
ur.01032045306.80,PLOS,GB,1
ur.010320553714.39,PLOS,GB,1
ur.010320625452.16,PLOS,CN,2
ur.01032123356.36,PLOS,GB,1
ur.01032146711.17,PLOS,ZW,2
ur.01032167135.02,PLOS,US,1
ur.01032174353.86,PLOS,US,1
ur.01032206407.88,PLOS,SE,1
ur.01032207711.14,PLOS,SE,1
ur.01032217271.03,PLOS,CN,2
ur.01032226720.41,PLOS,US,1
ur.01032231520.54,PLOS,US,1
ur.01032253477.55,PLOS,MY,2
ur.01032303215.14,PLOS,US,1
ur.01032311516.59,PLOS,ZW,2
